Date;Tweet_ID;Username;Raw Text;Likes;Retweets;is_fire;is_forest;is_urban
Mon Aug 12 23:14:05 +0000 2024;1,82314E+18;𝒟𝒾𝓂𝒾𝓉𝓇𝒶❦;Είμαι στη Βονιτσα και βρωμάει καμμένο. Δυστυχώς για αυτούς δεν μπορούν να αγνοήσουν τόσο εύκολα τη φωτιά στην Αττική όπως στην επαρχία;3;0;;;
Mon Aug 12 23:13:44 +0000 2024;1,82314E+18;ΤΟ ΠΟΝΤΙΚΙ;Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια https://t.co/nVS48DgMhe https://t.co/LCugm3B7il;1;1;;;
Mon Aug 12 23:13:22 +0000 2024;1,82314E+18;Melitini;@ellada24 πηγαιντε καμια βολτα μωρε κ αφηστε τις δηλωσεις.. η φωτια θα σβησει στη θαλασσα οπως παντα με κυβερνηση ΝΔ;0;0;;;
Mon Aug 12 23:13:19 +0000 2024;1,82314E+18;Mitsosmper;@SinodinosP @ti_psifisate_re @Makis_Tr Είναι δίκη του δουλειά να σβήσει την φωτιά η της πυροσβεστικής που δεν έχει ο Μητσοτάκης?;0;0;;;
Mon Aug 12 23:12:51 +0000 2024;1,82314E+18;LouellaDeVil;Εννοείται  Με τον λαστιχοσωλήνα της αυλής και τον κουβά σβήνουν τόσο μεγάλες φωτιές  Τι να κάνει η πυροσβεστική και η ρίψη νερού από τα αεροπλάνα;;;;;
Mon Aug 12 23:12:51 +0000 2024;1,82314E+18;Septemus;Δηλαδή φωτιά διένυσε 23 χλμ. (περισσότερο λόγω ανάγλυφου) σε μια νύχτα και άρχισε να καίει την πρωτεύουσα ΚΑΙ Ο ΑΡΜΟΔΙΟΣ ΕΙΝΑΙ ΣΤΗ ΘΕΣΗ ΤΟΥ;;;;;
Mon Aug 12 23:12:50 +0000 2024;1,82314E+18;ΑΛΕΞΙΑ ΠΟΛΥΜΕΡΟΠ🌟;@MsLouellaDeVil Καίγεται το Σύμπαν και εσύ το βιολί σου.  Περιμένεις άραγε να σε θεωρήσει κανείς άτομο με, στοιχειώδη έστω, νοημοσύνη ;;;;;
Mon Aug 12 23:09:02 +0000 2024;1,82313E+18;Ταραξιας;Η Αθήνα κάηκε •Για πρώτη φορά στα χρονικά, οι κάτοικοι των Βριλησσίων μετακινήθηκαν προς Κηφισιά για την ασφάλειά τους επειδή κάηκαν τα σπίτια τους •Εγιναν στάχτη σχολείο, κλειστό γήπεδο και κατοικίες στη Νέα Πεντέλη •Η φωτιά έφτασε μέχρι το προαύλιο του Αστεροσκοπείου https://t.co/PTsvJNpaFc;86;36;;;
Mon Aug 12 23:08:49 +0000 2024;1,82313E+18;αfro ksil;Ηλεία: Πυρκαγιά σε χαμηλή βλάστηση, στη Νέα Μανωλάδα https://t.co/sS7kXKNewL;0;0;;;
Mon Aug 12 23:08:09 +0000 2024;1,82313E+18;Οmiros Τ;Και ξαφνικά σταμάτησαν όλα τα κανάλια να μεταδίδουν για τις φωτιές! Αυτό ήταν φίλοι μου! Finito la musica, passato la festa! Αυτή είναι η δημοσιογραφία σήμερα! Βγήκαν για να πουν το βρομοαφήγημά τους και έφυγαν! Η σαπίλα της κοινωνίας μαζί με τους δολοφόνους πολιτικούς! #φωτιά;10;1;;;
Mon Aug 12 23:06:50 +0000 2024;1,82313E+18;red;καίγεται η χώρα και οι ναζι χρυσαυγιτες κάνουν και καλά πλάκα   καθόλου ύποπτο  #φωτιες https://t.co/CADC1n2Jmq;4;0;;;
Mon Aug 12 23:04:53 +0000 2024;1,82313E+18;dogteacher;@EmanuelKypreos Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα;1;0;;;
Mon Aug 12 23:04:36 +0000 2024;1,82313E+18;killis;@epaggelmatiassk Η κυβέρνηση υποτίθεται υπάρχει για να κάνει αυτά που δεν μπορεί ο απλός κοσμος αλλιώς να είχαμε κ ακυβερνησία. Παρόλο αυτό θα σου πω το ποιο απλό όπου καίγεται νόμος απαγορεύσεις ανεμογεννητριών https://t.co/ujKl7fzb8t;0;0;;;
Mon Aug 12 23:04:20 +0000 2024;1,82313E+18;washcloud®;"@akaloith ...ε πες δηλαδή ότι είσαι από αυτούς που πιστεύουνε ότι ""η φωτιά όλο το βράδυ έτρεχε από τον Βαρνάβα στο Χαλάνδρι"", να μην κουράζομαι....😛";0;0;;;
Mon Aug 12 23:03:55 +0000 2024;1,82313E+18;Doq Hakkarl;Καίγεται ο τόπος, έχουμε και νεκρό, και οι συριζοφασιστες μόνη έγνοια έχουν να την πουν στο ΚΚΕ.;53;6;;;
Mon Aug 12 23:03:46 +0000 2024;1,82313E+18;Hopeless Dreamer;Μη βιάζεσαι. Πρέπει να βγάλει λίγα γένια πρώτα... #φωτιά;13;1;;;
Mon Aug 12 23:03:11 +0000 2024;1,82313E+18;Chrisafina;#φωτιά #πυρκαγιά  Λεωφ. Μαραθωνος https://t.co/iO9bsjkzhy;51;178;;;
Mon Aug 12 23:03:03 +0000 2024;1,82313E+18;Anastasia3🇬🇷🇬🇷🇬🇷🇬🇷🏛🐈‍⬛ 🐕‍🦺𐀀𐀙𐀭𐀲𐀯𐀀;@C_Amerikanou Δεν σκάτε πια;;;;;
Mon Aug 12 23:02:39 +0000 2024;1,82313E+18;attica24.gr;Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Πάτημα Χαλανδρίου (ΒΙΝΤΕΟ) https://t.co/u8CSXdDJcX;0;0;;;
Mon Aug 12 23:02:23 +0000 2024;1,82313E+18;Σατανικό Αβοκάντο 🥑;@o_m_gr Α λένε και τέτοια;;;;;
Mon Aug 12 23:01:29 +0000 2024;1,82313E+18;Hopeless Dreamer;Μην ανησυχείς, θα αναλάβει η Αδειλίνη πάραυτα. Εγγυημένο αποτέλεσμα... #φωτιά #Πυρκαγιά;3;1;;;
Mon Aug 12 23:01:23 +0000 2024;1,82313E+18;η ελπίδα ήρθε άπαξ! & δεν μας ειπε καποιος κάτι...;Από δασική φωτιά ρε μαν…;0;0;;;
Mon Aug 12 23:01:17 +0000 2024;1,82313E+18;Morfonios;Που είσαι ΚΟΥΛΑ;;;;;
Mon Aug 12 23:01:04 +0000 2024;1,82313E+18;Σιχαμένη κατακουζηνα;Κάθεστε και μαλώνετε για το #ματι για το #χαλανδρι για την #πεντελη για ποιος έκαψε περισσότερο κόσμο κ περισσότερα στρέμματα  #φωτια Είστε άξιοι της μοίρας σας;14;1;;;
Mon Aug 12 23:00:57 +0000 2024;1,82313E+18;Voice News;Φωτιά στο στρατόπεδο Καρατάσου https://t.co/huNbibJkMB https://t.co/9caBtvSJhJ;0;0;;;
Mon Aug 12 23:00:55 +0000 2024;1,82313E+18;Zaxariadou Martha🇬🇷🇬🇷;@PAndresakis Ο ΠΘ γύρισε αμέσως από το σπίτι του στα Χανιά.Τι άλλο θάπρεπε να κάνει? Οσο για τις διακοπές,το δήλωσε ότι γύρω στον 15αύγουστο θα υπάρξουν λίγες μέρες ξεκούρασης. Εύκολο να μπει μια φωτιά. Το να πιαστεί ο ένοχος,αν δεν πιαστεί επ αυτοφόρω ,ε;0;0;;;
Mon Aug 12 23:00:46 +0000 2024;1,82313E+18;newspepper.gr;Φωτιά στην Αττική: Ολονύχτια μάχη σε Πεντέλη και Μαραθώνα https://t.co/VZiUTAxolC μέσω @Newspepper;0;0;;;
Mon Aug 12 23:00:38 +0000 2024;1,82313E+18;Melinaki 🇵🇸🍉;#φωτια #πυρκαγιά #Πεντέλη  #ζωα  Ψάχνουμε την Κανέλα.;2;6;;;
Mon Aug 12 23:00:31 +0000 2024;1,82313E+18;newspepper.gr;Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/QMx3lGAuo1 μέσω @Newspepper;0;0;;;
Mon Aug 12 23:00:23 +0000 2024;1,82313E+18;Αντωνης;@washcloud1 το τσιμεντο που ειναι αναμεσα στο γερακα και στη νεασμυρνη θεωρω ΑΔΥΝΑΤΟ να λαμπαδιασει ολο.... αλλα καθε χρονο μαθαινω και κατι καινουριο #φωτια #πυρκαγια;4;0;;;
Mon Aug 12 23:00:20 +0000 2024;1,82313E+18;Debater.gr;Φωτιά στην Αττική: Εκκενώνονται το «Αμαλία Φλέμινγκ», το Εθνικό Αστεροσκοπείο Πεντέλης και οι κατασκηνώσεις της Αστυνομίας https://t.co/9QEMW3RY6J https://t.co/lseazyLHSa;0;0;;;
Mon Aug 12 23:00:18 +0000 2024;1,82313E+18;ΤΟ ΠΟΝΤΙΚΙ;Φωτιά στην Αττική: Στη δομή για τους πληγέντες στα Μελίσσια ο Κασσελάκης – Τους διαθέτει αυτοκίνητο για τις μετακινήσεις https://t.co/PpWVioq9UN https://t.co/6Phd1teWQB;7;3;;;
Mon Aug 12 23:00:14 +0000 2024;1,82313E+18;constantinos giannop;Ο πρόεδρος του κόμματος που συνέπραξε με τον Μητσοτάκη για τον διορισμό διοίκησης στην ΑΔΑΕ, ζητάει τάχα την παραίτηση του.  #φωτια;0;0;;;
Mon Aug 12 22:59:57 +0000 2024;1,82313E+18;Πυροσβεστικό Σώμα;Υπό μερικό έλεγχο τέθηκε η #πυρκαγιά στη συμβολή των οδών Τενέδου &amp;;;;;
Mon Aug 12 22:59:36 +0000 2024;1,82313E+18;ryjaska;Ξέρω #φωτια κ #φωτιατωρα, αλλά μην ξεχνιόμαστε.  Όσοι συνέκριναν τη Βερουλη με τον αλγερινό απατεώνα #KhelifTheThief ξέρουν ήδη πως τα χρωμοσώματα του ανθρώπου αλλάζουν ανάλογα το υψόμετρο που ζει.  Όπως οι σεισμοί οφείλονται στις γυναίκες οδηγούς ασούμε...https://t.co/SRf5adDwUX;0;0;;;
Mon Aug 12 22:59:32 +0000 2024;1,82313E+18;ΛΕΥΘΕΡΙΑ 🇬🇷;#φωτια οι φωτιές έσβησαν;;;;;
Mon Aug 12 22:59:04 +0000 2024;1,82313E+18;Black Mamba;@panayiotisagg Πες του να πάει 5 μέτρα πίσω. Θα τον κάψει η φωτιά που είναι 10 μέτρα μακριά. Για να ποτιζει τριανταφυλλιές το λάστιχο?;1;0;;;
Mon Aug 12 22:58:52 +0000 2024;1,82313E+18;newsbomb.gr;Ηλεία: Φωτιά στην Μανωλάδα https://t.co/9uugpL1Mq0;0;0;;;
Mon Aug 12 22:58:50 +0000 2024;1,82313E+18;enikos.gr;Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια https://t.co/Oooz40Dtrj;0;0;;;
Mon Aug 12 22:58:09 +0000 2024;1,82313E+18;elsa;@MsLouellaDeVil Μωρη ηλίθια έστω ότι έφταιγε η Δούρου που ηταν περιφερειάρχης για το Μάτι. Ο Πατούλης δεν εφταιγε για την Βαρυμπόμπη? Ο Χαρδαλιάς αθώα περιστερά  τώρα που καίγεται η μισή Αττική ??;4;1;;;
Mon Aug 12 22:57:17 +0000 2024;1,82313E+18;Εκκλησία Online;Φωτιά στην Αττική: Πυροσβέστης σώζει μια γυναίκα από τις φλόγες https://t.co/pBgfgs3Nor;0;0;;;
Mon Aug 12 22:57:15 +0000 2024;1,82313E+18;𝑪𝒐𝒎𝒃𝒊𝒏𝒆 𝑨𝒅𝒗𝒊𝒔𝒐𝒓 (41% v/v);Ρε ποιος μαλάκας αμέλησε να καθαρίσει το οικόπεδό του στην Πεντέλη και έφτασε η #φωτιά από το #Βαρναβα στο #Χαλάνδρι;;;;;
Mon Aug 12 22:57:11 +0000 2024;1,82313E+18;TLIFE;Φωτιά στην Αττική: Εντοπίστηκε απανθρακωμένη γυναίκα στο Πάτημα Βριλησσίων https://t.co/Q3b3VvaJpK https://t.co/SLgirZHUve;0;0;;;
Mon Aug 12 22:57:05 +0000 2024;1,82313E+18;Θεία Πίτσα 🍉🍉🍉;Καίγεται η Αθήνα, καίγεται η Θεσσαλονίκη   Ευτυχώς παναγιουλιτσα μου το μόνο δέντρο του Πειραια για να καεί πρέπει να έρθουν Χριστούγεννα.;26;5;;;
Mon Aug 12 22:56:49 +0000 2024;1,82313E+18;Του Ικερ;@machiavelli_gr @YannisKaramits @antibaroufas Έχω ακούσει ότι είναι κομμουνιστές στην Πυροσβεστική;2;0;;;
Mon Aug 12 22:56:34 +0000 2024;1,82313E+18;Μπατερφλαι;@AvgiOnline Σοβαρά ρε ;;;;;
Mon Aug 12 22:56:12 +0000 2024;1,82313E+18;Bizznews.gr;Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια -  https://t.co/hOHPMk0FLa https://t.co/qAyWR1gmEx;0;0;;;
Mon Aug 12 22:56:11 +0000 2024;1,82313E+18;Alexandros Gavriilidis;@Maximus_Sensius Διαψεύδεται από τη πυροσβεστική.;0;0;;;
Mon Aug 12 22:54:57 +0000 2024;1,82313E+18;Giachou;Πριν λίγες μέρες να σηκώνουν την ελληνική σημαία ψηλά τα παλικάρια στους ολυμπιακούς αγώνες και τώρα μόνο που δεν την καίνε #πυρκαγιά;0;0;;;
Mon Aug 12 22:54:37 +0000 2024;1,82313E+18;orfeeas;@ArisPortosalte Ρε σκατο αρδ. Απανθρακωμένη βρέθηκε γυναίκα στο πάτημα Χαλανδρίου (500 μέτρα από την Μαραθώνος που μένεις) ενώ η φωτιά ξεκίνησε από τη Βαρνάβα και λες στον κόσμο να μην κάνει κριτική στην κυβέρνηση γιατί έκανε ότι μπορούσε?;83;6;;;
Mon Aug 12 22:54:25 +0000 2024;1,82313E+18;Geo-one MΑΚΕΔΟΝΑΣ;καίγεται η πατρίδα&amp;;;;;
Mon Aug 12 22:53:49 +0000 2024;1,82313E+18;Δημήτρης Τζιβελέκης;Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/vnPrPLqibW μέσω @Newspepper;0;0;;;
Mon Aug 12 22:53:41 +0000 2024;1,82313E+18;Dr.Mikellele;@Nothing04305955 Εδώ καίγεται όλη η χώρα το άλλο το bot εδώ γράφει για κόμματα. Πέσε από κανέναν 6ο όροφο μόνος σου μη το καθυστερείς;0;0;;;
Mon Aug 12 22:53:07 +0000 2024;1,82313E+18;X-apinhs;Δηλαδη τωρα θα παραπεμφθουν σε δικη ο υπουργος, ο δημαρχος της περιοχης, οι υπευθυνοι της πυροσβεστικης και ο Χαρδαλιας;;;;;
Mon Aug 12 22:52:50 +0000 2024;1,82313E+18;Chrisafina;#φωτιά #πυρκαγιά  #Χάθηκε στα #Βριλήσσια. https://t.co/ixRloVEWf0;42;139;;;
Mon Aug 12 22:52:45 +0000 2024;1,82313E+18;newmoney.gr;Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα Γλυφάδας | Ειδήσεις για την Οικονομία | newmoney https://t.co/b8n4eeMx3p https://t.co/kpmQZCzDHW;2;0;;;
Mon Aug 12 22:52:45 +0000 2024;1,82313E+18;ΑΚΑΛΑ;ΒΟΘΡΟΙ! Η γυναίκα ηταν αγνοούμενη και βγήκατε να το διαψεύσετε.  Και στο Μάτι τοτε ετσι ξεκινήσατε αλλα δεν προλάβατε να κρύψετε πολλα.   #φωτια;10;3;;;
Mon Aug 12 22:52:31 +0000 2024;1,82313E+18;Joanne 🍊🪄;ΠΟΥ ΕΙΝΑΙ ΤΟ ΚΡΑΤΟΣ ΟΕΟ;;;;;
Mon Aug 12 22:52:29 +0000 2024;1,82313E+18;Γεράσιμος Βαλλιανάτος;"""Μια νεκρή γυναίκα.."" λεει ο ρεπόρτερ. ""Αλλοδαπη!"" Κρώζει ο παρουσιαστής στο ΣΚΑΙ, και το τονίζει για δεύτερη φορά λες και εχει σημασία. Μουνόπανα  #Φωτια_τωρα";1597;336;;;
Mon Aug 12 22:52:20 +0000 2024;1,82313E+18;Constantinos Tachtsidis;Λίγα χιλιόμετρα μακριά από το κέντρο της πρωτεύουσας της χώρας. Καληνύχτα και καλή τύχη. #φωτια #Πατημα_Χαλανδριου https://t.co/yJCDZgAFCQ;44;17;;;
Mon Aug 12 22:52:09 +0000 2024;1,82313E+18;Tripolitsiotis;@epaggelmatiassk Κάνουν δουλειά μπαίνουν σαν σκυλιά μέσα στην φωτιά! Το έχω δει το έχω ζήσει αρκετές φορές! Οι πυροσβέστες μόνοι τους δεν μπορούν ειναι φύση αδύνατο! Θέλουν στήριξη απο εθελοντές Προσκοπους υδροφόρες σε πολλές περιπτώσεις ψεκαστικά αγροτών;0;0;;;
Mon Aug 12 22:51:44 +0000 2024;1,82313E+18;Antifastroke;Φωτιές στην Αττική: Βρέθηκε απανθρακωμένη σορός στο Πάτημα Βριλησσίων. #φωτια;5;1;;;
Mon Aug 12 22:51:01 +0000 2024;1,82313E+18;Χοιρονακτικη Εργασια;@ClaireNem12 Υπάρχουν 3 δορυφόροι της Nasa που παρακολουθούν live τις φωτιές,δεν αναφέρεται πουθενά μέχρι στιγμής η φωτιά που αναφέρεις.Μηπως έχει σβήσει η δεν υπήρξε ποτέ?;0;0;;;
